State,County,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
GA, Henry County ,0.82119,2.29008,3.55247,1.32514,4.37579,3.53759,2.21848,3.70888,3.59605,2.50473,3.89974,2.415,2.88081,2.37675,5.62222,3.68657
GA, Houston County ,3.59408,3.52634,5.15415,2.51265,2.42477,5.54671,3.1013,3.77721,2.22351,1.45543,6.3945,4.16222,3.4167,6.0801,6.7008,2.66734
GA, Irwin County ,0,10.04722,0,0,10.63603,0,0,10.53408,0,20.97315,0,0,0,10.63943,43.79722,0
GA, Jackson County ,11.94886,9.2236,11.12595,12.97859,4.14182,3.95202,3.70117,0,3.36587,1.66522,3.29218,3.30338,8.27157,8.21612,8.10373,9.51807
GA, Jasper County ,8.69868,8.59919,16.62925,24.16043,15.88815,15.40239,0,0,0,0,28.81222,7.26006,0,22.18279,7.42446,14.67998
GA, Jeff Davis County ,7.85299,0,0,0,0,7.28385,7.1286,0,0,20.14504,6.62559,0,0,0,0,6.70151
GA, Jefferson County ,0,5.84078,5.85103,5.87579,0,11.81754,23.68405,0,0,0,5.91506,17.84546,6.09236,6.11808,18.44905,6.22394
GA, Jenkins County ,11.64958,34.97726,0,11.73985,0,0,11.71921,11.84553,0,11.99185,0,12.2835,10.93733,0,0,11.18193
GA, Johnson County ,0,0,0,10.5753,0,21.01723,0,0,0,10.01001,0,0,0,0,10.32525,0
GA, Jones County ,8.4168,8.22538,0,7.77061,3.76832,3.67796,10.88416,14.28571,0,3.48311,10.47596,6.92209,0,0,6.94179,10.50641
GA, Lamar County ,6.24064,12.14772,0,0,0,11.79176,0,11.44427,11.0957,5.48456,0,10.99989,5.53863,11.13834,5.48757,5.47285
GA, Lanier County ,27.46121,13.7874,0,12.90656,0,12.39465,11.75226,0,10.46025,0,0,9.53652,0,19.20123,0,9.7371
GA, Laurens County ,4.45127,4.43233,6.57405,15.1263,4.31695,6.41698,6.34424,8.39472,0,4.11514,4.13215,2.08216,4.16632,0,6.27431,2.09455
GA, Lee County ,8.06192,4.00882,0,3.95883,3.85134,0,7.30861,3.59816,3.55733,7.06065,0,3.49467,13.91401,0,3.42278,3.41507
GA, Liberty County ,4.85351,4.88695,4.79962,3.31109,3.16186,3.09033,1.58612,4.70898,3.1931,2.98236,1.59523,1.53518,3.05689,3.12178,4.60455,1.59926
GA, Lincoln County ,11.9976,23.8806,11.9403,0,0,12.08605,24.39619,0,12.26091,12.38697,12.5502,25.39038,0,12.97522,0,13.01236
GA, Long County ,0,0,0,0,0,0,8.2291,0,7.84683,0,6.81153,6.55996,0,0,0,0
GA, Lowndes County ,4.33811,4.32891,1.06493,3.18448,5.18081,6.10544,5.96469,8.84503,4.76563,3.71806,4.55834,4.48133,4.37775,2.65315,3.51377,3.51682
GA, Lumpkin County ,9.41132,13.5428,4.33877,4.13873,0,3.86339,7.32601,7.08516,0,3.3644,3.30022,3.27923,3.2568,3.23845,9.63113,19.173
GA, Macon County ,0,7.0492,14.04001,6.99594,6.99105,7.02198,6.96185,27.77392,6.89845,6.73764,0,27.59953,13.9821,14.29286,14.47283,7.31904
GA, Madison County ,0,0,0,0,3.72315,7.37382,0,3.61677,0,3.57041,14.21313,7.11288,7.13012,7.099,10.57604,0
GA, Marion County ,0,0,0,0,13.09415,0,12.36247,12.11387,0,0,0,0,0,0,11.50351,0
GA, McDuffie County ,0,0,4.73015,9.45403,0,0,0,4.64533,0,9.15919,13.74256,9.24172,9.23105,9.28117,4.63865,4.64576
GA, McIntosh County ,9.13409,8.77116,0,8.41893,0,0,15.44402,0,0,7.00869,13.99286,0,0,14.2949,7.13929,0
GA, Meriwether County ,8.87863,0,0,8.84369,4.43203,0,4.40645,4.44326,13.25557,0,4.57917,13.88567,9.37866,0,4.71876,4.71898
GA, Miller County ,0,0,0,0,0,16.4042,16.3827,32.65839,32.47808,0,0,0,0,0,16.87764,0
GA, Mitchell County ,0,8.37802,8.43953,4.23837,12.7551,12.84082,8.48212,12.51356,8.38926,8.47745,4.25586,4.26476,0,8.68056,4.39097,13.33748
GA, Monroe County ,0,4.52653,8.78464,12.7665,0,8.30565,4.0122,0,11.55224,7.62399,3.778,11.23932,3.73958,0,22.16066,3.68908
GA, Montgomery County ,0,0,0,0,0,0,10.91107,10.89918,0,10.94571,0,0,0,0,11.11482,0
GA, Morgan County ,6.43874,0,0,12.19735,12.04529,5.90842,0,5.66636,11.1371,0,0,16.7551,11.22146,0,5.56019,5.55216
